C_size,A_size,log2(nwords),difficulty,#points,#distinguished_points,log2(#distinguished_points),#collisions,log2(#collisions),#updates,time(sec)
22, 22, 10.000000, 7, 1604918946, 12691987, 23.597415, 711357, 19.440214, 2488, 22394.200706
22, 22, 10.000000, 7, 4339666110, 34289726, 25.031273, 1924644, 20.876160, 6722, 39091.309784
22, 22, 10.000000, 7, 718361909, 5682229, 22.438026, 317385, 18.275874, 1114, 19760.202081
22, 22, 10.000000, 7, 399647531, 3168512, 21.595374, 176256, 17.427313, 621, 1665.039002
22, 22, 10.000000, 7, 4156923120, 32822653, 24.968189, 1838580, 20.810161, 6436, 22746.047090
22, 22, 10.000000, 7, 1565233254, 12335251, 23.556284, 691975, 19.400360, 2418, 11881.471288
22, 22, 10.000000, 7, 2181834521, 17245728, 24.039736, 960919, 19.874055, 3381, 25924.756675
22, 22, 10.000000, 7, 865313673, 6843418, 22.706286, 380894, 18.539030, 1341, 3584.938215
22, 22, 10.000000, 7, 1169581163, 9233223, 23.138403, 517048, 18.979939, 1810, 6293.271567
22, 22, 10.000000, 7, 666042443, 5259950, 22.326618, 294484, 18.167830, 1031, 3235.809643
22, 22, 10.000000, 7, 3028270789, 23958719, 24.514047, 1336985, 20.350552, 4697, 13293.059899
22, 22, 10.000000, 7, 2089715125, 16528929, 23.978490, 921024, 19.812879, 3240, 47176.896577
22, 22, 10.000000, 7, 2037734899, 16148351, 23.944884, 901218, 19.781517, 3166, 8433.047513
22, 22, 10.000000, 7, 344005783, 2725162, 21.377911, 152306, 17.216613, 534, 2413.740273
22, 22, 10.000000, 7, 412001417, 3243887, 21.629292, 181998, 17.473563, 635, 1695.560915
22, 22, 10.000000, 7, 2456283866, 19430761, 24.211839, 1083193, 20.046859, 3809, 52628.084528
22, 22, 10.000000, 7, 723476031, 5742872, 22.453341, 317818, 18.277841, 1126, 5408.000473
22, 22, 10.000000, 7, 1309845022, 10370246, 23.305947, 574256, 19.131334, 2033, 21624.850808
22, 22, 10.000000, 7, 617492317, 4881482, 22.218888, 272052, 18.053523, 956, 2758.028597
22, 22, 10.000000, 7, 3152716892, 24909924, 24.570217, 1390656, 20.407334, 4884, 14715.744976
22, 22, 10.000000, 7, 3725970335, 29416999, 24.810147, 1650643, 20.654597, 5767, 21334.651252
22, 22, 10.000000, 7, 553346954, 4375497, 22.061015, 243101, 17.891196, 857, 6859.128339
22, 22, 10.000000, 7, 1528492979, 12096874, 23.528131, 674924, 19.364366, 2371, 11030.559901
22, 22, 10.000000, 7, 2463285945, 19466755, 24.214509, 1088602, 20.054045, 3817, 48148.284147
22, 22, 10.000000, 7, 49177784, 387653, 18.564406, 21714, 14.406338, 75, 236.832116
22, 22, 10.000000, 7, 1311879316, 10382447, 23.307643, 578384, 19.141668, 2036, 11041.344164
22, 22, 10.000000, 7, 881340954, 6974236, 22.733604, 388078, 18.565987, 1367, 12102.765223
22, 22, 10.000000, 7, 293247695, 2311031, 21.140105, 129047, 16.977537, 453, 8201.633982
22, 22, 10.000000, 7, 2197252458, 17383001, 24.051174, 970115, 19.887796, 3407, 16168.124688
22, 22, 10.000000, 7, 986654919, 7825321, 22.899719, 435190, 18.731286, 1534, 4226.897698
22, 22, 10.000000, 7, 2017668736, 15931879, 23.925413, 893785, 19.769568, 3123, 20868.642222
22, 22, 10.000000, 7, 1134518964, 8976172, 23.097669, 499159, 18.929140, 1759, 4746.137069
22, 22, 10.000000, 7, 380313616, 2999947, 21.516506, 166690, 17.346808, 587, 10329.976104
22, 22, 10.000000, 7, 704292695, 5567768, 22.408668, 310352, 18.243546, 1091, 11136.892985
22, 22, 10.000000, 7, 1542654897, 12238757, 23.544954, 680963, 19.377217, 2399, 6440.641719
22, 22, 10.000000, 7, 2210346523, 17488614, 24.059913, 975838, 19.896282, 3429, 19873.090017
22, 22, 10.000000, 7, 1746447934, 13817376, 23.719980, 773025, 19.560156, 2709, 7139.370456
22, 22, 10.000000, 7, 1320338163, 10415182, 23.312185, 582540, 19.151998, 2041, 21191.292266
22, 22, 10.000000, 7, 1382975113, 10949714, 23.384390, 609832, 19.218052, 2147, 22589.431831
22, 22, 11.000000, 6, 92630582, 1442424, 20.460064, 82690, 16.335425, 140, 748.587248
22, 22, 11.000000, 6, 747093589, 11712380, 23.481531, 662597, 19.337772, 1144, 8137.794822
22, 22, 11.000000, 6, 583962045, 9129961, 23.122177, 516499, 18.978406, 892, 3409.400123
22, 22, 11.000000, 6, 314167959, 4913827, 22.228416, 279936, 18.094738, 480, 5973.319089
22, 22, 11.000000, 6, 2612354447, 40811136, 25.282460, 2317123, 21.143903, 3989, 21358.096163
22, 22, 11.000000, 6, 249971062, 3898128, 21.894350, 222602, 17.764107, 381, 2127.224020
22, 22, 11.000000, 6, 522488754, 8179275, 22.963542, 463409, 18.821927, 799, 2950.064463
22, 22, 11.000000, 6, 156806691, 2442473, 21.219911, 139819, 17.093201, 238, 3555.423898
22, 22, 11.000000, 6, 981038750, 15356084, 23.872307, 870392, 19.731306, 1500, 5891.303986
22, 22, 11.000000, 6, 55132097, 859558, 19.713235, 49671, 15.600116, 84, 535.115488
22, 22, 11.000000, 6, 5103179542, 79737565, 26.248756, 4528760, 22.110685, 7794, 30877.802893
22, 22, 11.000000, 6, 2071751310, 32390308, 24.949059, 1842400, 20.813155, 3166, 20750.176965
22, 22, 11.000000, 6, 15899378, 242759, 17.889165, 14482, 13.821973, 23, 181.396239
22, 22, 11.000000, 6, 1050304486, 16421621, 23.969093, 932284, 19.830410, 1605, 10007.647340
22, 22, 11.000000, 6, 107312054, 1676141, 20.676712, 95809, 16.547874, 163, 875.274488
22, 22, 11.000000, 6, 410751749, 6424703, 22.615198, 364791, 18.476711, 627, 6196.584120
22, 22, 11.000000, 6, 365241317, 5714880, 22.446292, 323991, 18.305594, 558, 1278.211339
22, 22, 11.000000, 6, 4152428532, 64808334, 25.949676, 3695152, 21.817202, 6335, 42887.074950
22, 22, 11.000000, 6, 632921238, 9904462, 23.239647, 561303, 19.098420, 968, 6013.388114
22, 22, 11.000000, 6, 29917306, 466673, 18.832052, 26356, 14.685844, 45, 559.280881
22, 22, 11.000000, 6, 742283309, 11609318, 23.468780, 658721, 19.329308, 1134, 8485.632180
22, 22, 11.000000, 6, 1175738575, 18380678, 24.131687, 1048045, 19.999269, 1796, 8981.654879
22, 22, 11.000000, 6, 129935497, 2027785, 20.951473, 115722, 16.820304, 198, 2680.810113
22, 22, 11.000000, 6, 7065228111, 110459068, 26.718937, 6271137, 22.580296, 10797, 88194.944362
22, 22, 11.000000, 6, 561145310, 8773014, 23.064641, 497012, 18.922921, 857, 9855.428374
22, 22, 11.000000, 6, 672733395, 10533022, 23.328416, 596785, 19.186852, 1029, 5284.256380
22, 22, 11.000000, 6, 1713142995, 26775864, 24.674430, 1522252, 20.537776, 2617, 35849.604118
22, 22, 11.000000, 6, 356195388, 5551954, 22.404564, 316067, 18.269871, 542, 5472.945999
22, 22, 11.000000, 6, 57874900, 904808, 19.787252, 51455, 15.651024, 88, 200.509153
22, 22, 11.000000, 6, 1227780038, 19177587, 24.192918, 1091588, 20.057997, 1874, 26658.634278
22, 22, 11.000000, 6, 31883734, 502687, 18.939301, 28356, 14.791366, 49, 109.451097
22, 22, 11.000000, 6, 388763524, 6089413, 22.537872, 343666, 18.390648, 595, 2341.948115
22, 22, 11.000000, 6, 1478009675, 23105417, 24.461728, 1309467, 20.320548, 2258, 15485.996154
22, 22, 11.000000, 6, 8834775, 137279, 17.066751, 7843, 12.937190, 13, 142.428397
22, 22, 11.000000, 6, 23603005, 370208, 18.497977, 21287, 14.377685, 36, 360.647828
22, 22, 11.000000, 6, 327943301, 5128322, 22.290055, 290643, 18.148889, 501, 1142.612528
22, 22, 11.000000, 6, 3897894990, 60918072, 25.860367, 3455214, 21.720344, 5954, 39123.149183
22, 22, 11.000000, 6, 1100541146, 17217738, 24.037392, 977189, 19.898278, 1683, 3930.401601
22, 22, 11.000000, 6, 352045874, 5504154, 22.392089, 313421, 18.257742, 538, 5920.630015
22, 22, 11.000000, 6, 631914259, 9872252, 23.234948, 562298, 19.100975, 965, 11992.723064
22, 22, 11.000000, 6, 447655731, 6989644, 22.736788, 397829, 18.601789, 683, 7703.758463
22, 22, 11.000000, 6, 1514875296, 23659017, 24.495887, 1346304, 20.360573, 2312, 6947.536542
22, 22, 11.000000, 6, 674930429, 10548219, 23.330496, 597937, 19.189634, 1031, 2412.784819
22, 22, 11.000000, 6, 428346175, 6685619, 22.672630, 381085, 18.539753, 653, 8596.116003
22, 22, 11.000000, 6, 3589871991, 56068830, 25.740696, 3194771, 21.607281, 5480, 52922.047412
22, 22, 11.000000, 6, 1700741996, 26580039, 24.663840, 1511508, 20.527557, 2598, 29110.923282
22, 22, 11.000000, 6, 170317886, 2657642, 21.341715, 151172, 17.205831, 259, 3132.582664
22, 22, 11.000000, 6, 1517453066, 23705318, 24.498707, 1348988, 20.363446, 2317, 15872.983973
22, 22, 11.000000, 6, 6036860790, 94333633, 26.491269, 5357398, 22.353101, 9221, 72318.292191
22, 22, 11.000000, 6, 12471483, 194407, 17.568721, 11240, 13.456354, 19, 203.947141
22, 22, 11.000000, 6, 786720584, 12287039, 23.550634, 701378, 19.419833, 1201, 10270.985866
22, 22, 11.000000, 6, 113847941, 1772835, 20.757627, 101471, 16.630708, 173, 1275.686671
22, 22, 11.000000, 6, 311763352, 4882950, 22.219322, 277775, 18.083557, 477, 2515.246762
22, 22, 11.000000, 6, 1549555647, 24226186, 24.530064, 1373526, 20.389453, 2368, 22069.543930
22, 22, 11.000000, 6, 2710840885, 42387261, 25.337127, 2407064, 21.198843, 4143, 9549.608438
22, 22, 11.000000, 6, 10151058, 161668, 17.302675, 9259, 13.176641, 15, 88.572068
22, 22, 11.000000, 6, 4248795689, 66431139, 25.985356, 3769980, 21.846125, 6493, 19089.095417
22, 22, 11.000000, 6, 57178362, 897968, 19.776305, 50225, 15.616118, 87, 620.895288
22, 22, 11.000000, 6, 2437946097, 38152406, 25.185271, 2161908, 21.043874, 3729, 8459.532547
22, 22, 11.000000, 6, 570300627, 8917120, 23.088146, 504768, 18.945261, 871, 8567.299747
22, 22, 11.000000, 6, 2208273917, 34552662, 25.042294, 1959562, 20.902100, 3377, 43928.938185
22, 22, 11.000000, 6, 134912783, 2111784, 21.010031, 120504, 16.878722, 206, 1066.376109
22, 22, 11.000000, 6, 816683756, 12758684, 23.604976, 724717, 19.467058, 1247, 2868.569348
22, 22, 11.000000, 6, 765414037, 11930001, 23.508091, 680766, 19.376799, 1166, 14664.575250
22, 22, 11.000000, 6, 315488483, 4933410, 22.234154, 279745, 18.093753, 482, 1085.304329
22, 22, 11.000000, 6, 742730102, 11576749, 23.464727, 660161, 19.332458, 1131, 14704.843819
22, 22, 11.000000, 6, 5490879022, 85818893, 26.354792, 4872702, 22.216291, 8388, 26602.355003
22, 22, 11.000000, 6, 909673696, 14210563, 23.760460, 810167, 19.627860, 1388, 3270.683451
22, 22, 11.000000, 6, 2528800980, 39550012, 25.237175, 2244045, 21.097670, 3865, 38053.632549
22, 22, 11.000000, 6, 535274555, 8364122, 22.995783, 476499, 18.862114, 817, 2950.219643
22, 22, 11.000000, 6, 2390254441, 37366334, 25.155236, 2124034, 21.018375, 3652, 15546.695108
22, 22, 11.000000, 6, 709785850, 11086217, 23.402264, 631265, 19.267886, 1083, 12759.971902
22, 22, 11.000000, 6, 292120095, 4560775, 22.120848, 260905, 17.993165, 445, 5620.029527
22, 22, 11.000000, 6, 77540354, 1224272, 20.223493, 68954, 16.073347, 119, 1932.476911
22, 22, 11.000000, 6, 3547337852, 55474167, 25.725313, 3146476, 21.585306, 5422, 13184.102779
22, 22, 11.000000, 6, 357467900, 5570688, 22.409424, 317574, 18.276733, 544, 1516.842979
22, 22, 11.000000, 6, 576213436, 9004048, 23.102142, 509857, 18.959733, 880, 10010.573988
22, 22, 11.000000, 6, 514148142, 8039934, 22.938752, 456863, 18.801402, 785, 1870.228089
22, 22, 11.000000, 6, 2031661573, 31758119, 24.920622, 1802208, 20.781334, 3104, 40638.386487
22, 22, 11.000000, 6, 817117753, 12763905, 23.605566, 723768, 19.465168, 1247, 2871.622395
22, 22, 11.000000, 6, 265373459, 4152096, 21.985408, 236320, 17.850382, 405, 3919.848866
22, 22, 11.000000, 6, 1019878734, 15952911, 23.927316, 904343, 19.786511, 1559, 20710.307301
22, 22, 11.000000, 6, 146082290, 2280614, 21.120991, 128962, 16.976586, 222, 1475.887995
22, 22, 11.000000, 6, 4625093667, 72352016, 26.108530, 4099138, 21.966889, 7072, 20932.988405
22, 22, 11.000000, 6, 479027556, 7476607, 22.833952, 425658, 18.699335, 730, 3065.472294
22, 22, 11.000000, 6, 2476915158, 38701690, 25.205893, 2198672, 21.068201, 3783, 34355.682812
22, 22, 11.000000, 6, 797781007, 12446225, 23.569205, 708197, 19.433791, 1216, 8719.189393
22, 22, 11.000000, 6, 1760643180, 27505299, 24.713206, 1560909, 20.573955, 2688, 24117.156033
22, 22, 11.000000, 6, 200680777, 3132463, 21.578866, 177847, 17.440277, 306, 3506.898650
22, 22, 11.000000, 6, 983132345, 15343147, 23.871091, 872245, 19.734374, 1499, 13918.566423
22, 22, 11.000000, 6, 354595376, 5522060, 22.396775, 314971, 18.264859, 539, 1247.674023
22, 22, 11.000000, 6, 202888902, 3163888, 21.593267, 180332, 17.460296, 309, 2212.321813
22, 22, 11.000000, 6, 4248676101, 66392084, 25.984508, 3772459, 21.847074, 6489, 22744.188856
22, 22, 11.000000, 6, 765438456, 11956068, 23.511240, 679480, 19.374072, 1168, 13207.756521
22, 22, 11.000000, 6, 592568781, 9259189, 23.142454, 526532, 19.006162, 905, 2289.318466
22, 22, 11.000000, 6, 1036437833, 16182008, 23.947887, 919342, 19.810242, 1581, 7185.560936
22, 22, 11.000000, 6, 219462228, 3429198, 21.709440, 194030, 17.565920, 335, 756.031641
22, 22, 11.000000, 6, 612291300, 9582598, 23.191985, 544556, 19.054721, 936, 3435.626111
22, 22, 11.000000, 6, 1796723650, 28071046, 24.742579, 1595659, 20.605721, 2743, 13144.896062
22, 22, 11.000000, 6, 558311285, 8738616, 23.058973, 497255, 18.923626, 854, 11924.132070
22, 22, 11.000000, 6, 288059264, 4508120, 22.104094, 254664, 17.958236, 440, 5901.104244
22, 22, 11.000000, 6, 2150571278, 33594663, 25.001729, 1908383, 20.863919, 3283, 11508.627472
22, 22, 11.000000, 6, 307777860, 4801031, 22.194913, 274156, 18.064638, 469, 6453.602752
22, 22, 11.000000, 6, 1754017729, 27406774, 24.708029, 1556846, 20.570195, 2679, 24757.399795
22, 22, 11.000000, 6, 1659902204, 25938193, 24.628575, 1475148, 20.492428, 2535, 8861.280561
22, 22, 11.000000, 6, 1482853918, 23195913, 24.467367, 1315229, 20.326883, 2267, 26273.144394
22, 22, 11.000000, 6, 4273461548, 66765613, 25.992602, 3795665, 21.855921, 6526, 57451.710126
22, 22, 11.000000, 6, 6752384992, 105551760, 26.653375, 5998528, 22.516177, 10317, 79631.680926
22, 22, 11.000000, 6, 933830512, 14598074, 23.799275, 826583, 19.656800, 1426, 14871.149930
22, 22, 11.000000, 6, 1321679007, 20706152, 24.303556, 1171528, 20.159960, 2024, 11082.027922
22, 22, 11.000000, 6, 2659325031, 41575819, 25.309241, 2360741, 21.170808, 4063, 17951.853322
22, 22, 11.000000, 6, 96819022, 1514272, 20.530193, 86425, 16.399161, 148, 2088.004941
22, 22, 11.000000, 6, 290664397, 4533270, 22.112121, 256771, 17.970123, 443, 4174.717257
22, 22, 11.000000, 6, 651626277, 10186413, 23.280143, 579518, 19.144494, 995, 3962.238573
22, 22, 11.000000, 6, 1739393065, 27192735, 24.696718, 1541957, 20.556331, 2658, 12105.774125
22, 22, 11.000000, 6, 1923153519, 30058834, 24.841286, 1708433, 20.704242, 2938, 6642.316923
22, 22, 11.000000, 6, 1851249849, 28946667, 24.786894, 1642875, 20.647791, 2829, 28158.216022
22, 22, 11.000000, 6, 599631964, 9355919, 23.157448, 534125, 19.026818, 914, 12340.605152
22, 22, 11.000000, 6, 2979092849, 46572847, 25.472986, 2649817, 21.337461, 4552, 10607.000423
22, 22, 11.000000, 6, 15232608, 236829, 17.853486, 13667, 13.738409, 23, 130.279747
22, 22, 11.000000, 6, 2591604432, 40463778, 25.270128, 2304209, 21.135840, 3955, 24185.392167
22, 22, 11.000000, 6, 391591220, 6124353, 22.546126, 349268, 18.413975, 598, 1364.005723
22, 22, 11.000000, 6, 328114861, 5128374, 22.290070, 291541, 18.153339, 501, 1124.170907
22, 22, 11.000000, 6, 2202969545, 34438815, 25.037532, 1956074, 20.899530, 3366, 13899.120157
22, 22, 11.000000, 6, 4842261415, 75626039, 26.172380, 4303924, 22.037221, 7392, 39157.958551
22, 22, 11.000000, 6, 492566273, 7703275, 22.877040, 436453, 18.735467, 753, 2970.240185
22, 22, 11.000000, 6, 543362687, 8475795, 23.014917, 479753, 18.871932, 828, 3078.223676
22, 22, 11.000000, 6, 45219114, 707659, 19.432695, 40144, 15.292897, 69, 475.068710
22, 22, 11.000000, 6, 4914527012, 76848088, 26.195506, 4364669, 22.057441, 7511, 77835.642826
22, 22, 11.000000, 6, 1296166199, 20260922, 24.272196, 1151900, 20.135584, 1980, 20706.166731
22, 22, 11.000000, 6, 1059562206, 16565296, 23.981661, 940733, 19.843426, 1619, 11297.047565
22, 22, 11.000000, 6, 228486457, 3579997, 21.771527, 201993, 17.623946, 349, 1717.611341
22, 22, 11.000000, 6, 664244902, 10380813, 23.307416, 588629, 19.166999, 1014, 2357.790136
22, 22, 11.000000, 6, 505315385, 7909368, 22.915131, 447008, 18.769941, 773, 5751.893023
22, 22, 11.000000, 6, 2537426010, 39651177, 25.240860, 2256435, 21.105614, 3875, 8769.969751
22, 22, 11.000000, 6, 109569978, 1708537, 20.704330, 97761, 16.576971, 167, 383.417330
22, 22, 11.000000, 6, 123385245, 1935838, 20.884527, 109154, 16.736005, 189, 708.574136
22, 22, 11.000000, 6, 381086288, 5962370, 22.507454, 338759, 18.369900, 582, 2091.792172
22, 22, 11.000000, 6, 538171111, 8401275, 23.002177, 478135, 18.867058, 821, 4543.804351
22, 22, 11.000000, 6, 255853591, 3998610, 21.931067, 228777, 17.803582, 390, 888.631025
22, 22, 11.000000, 6, 1594236122, 24917480, 24.570655, 1416111, 20.433503, 2435, 5583.816925
22, 22, 11.000000, 6, 208270282, 3266380, 21.639261, 185644, 17.502179, 319, 1427.794981
22, 22, 11.000000, 6, 344539237, 5382857, 22.359941, 305849, 18.222460, 526, 4594.317281
22, 22, 11.000000, 6, 707717464, 11071945, 23.400405, 628039, 19.260495, 1082, 4077.722108
22, 22, 11.000000, 6, 828597325, 12980720, 23.629867, 734716, 19.486827, 1268, 12914.858784
22, 22, 11.000000, 6, 21410399, 337160, 18.363074, 18959, 14.210595, 32, 373.689688
22, 22, 11.000000, 6, 175284690, 2733727, 21.382438, 154677, 17.238899, 267, 616.602385
22, 22, 11.000000, 6, 570718268, 8916497, 23.088046, 505184, 18.946449, 871, 3202.420007
22, 22, 11.000000, 6, 494587853, 7736745, 22.883295, 440073, 18.747383, 756, 3103.980333
22, 22, 11.000000, 6, 3033477392, 47408461, 25.498641, 2690063, 21.359209, 4634, 10781.950002
22, 22, 11.000000, 6, 234417929, 3644403, 21.797251, 209292, 17.675158, 356, 2120.845916
22, 22, 11.000000, 6, 720222727, 11254205, 23.423961, 639062, 19.285596, 1100, 13993.651901
22, 22, 11.000000, 6, 1787331365, 27979284, 24.737856, 1585095, 20.596138, 2735, 11000.764443
22, 22, 11.000000, 6, 1598467718, 24960656, 24.573153, 1418464, 20.435898, 2439, 5548.308856
22, 22, 11.000000, 6, 2949747150, 46123912, 25.459012, 2618378, 21.320242, 4508, 29284.228157
22, 22, 11.000000, 6, 3188122979, 49840309, 25.570810, 2833814, 21.434314, 4871, 13046.002602
22, 22, 11.000000, 6, 3604557253, 56339273, 25.747638, 3201984, 21.610535, 5507, 13946.940403
22, 22, 11.000000, 6, 932963948, 14561429, 23.795649, 829610, 19.662074, 1423, 10577.948099
22, 22, 11.000000, 6, 10502216, 162064, 17.306204, 9277, 13.179443, 15, 218.871648
22, 22, 11.000000, 6, 380557740, 5943328, 22.502840, 338813, 18.370130, 580, 1401.552560
22, 22, 11.000000, 6, 219135349, 3431815, 21.710540, 193992, 17.565638, 335, 2496.721698
22, 22, 11.000000, 6, 382210310, 5986709, 22.513332, 339044, 18.371113, 585, 7555.002849
22, 22, 11.000000, 6, 1273612235, 19871043, 24.244164, 1132654, 20.111276, 1942, 4455.567264
22, 22, 11.000000, 6, 735499897, 11493269, 23.454286, 651682, 19.313809, 1123, 8607.828472
22, 22, 11.000000, 6, 1810530529, 28325006, 24.755573, 1605833, 20.614890, 2768, 36372.804214
22, 22, 11.000000, 6, 63999306, 999749, 19.931206, 56595, 15.788387, 97, 1288.311038
22, 22, 11.000000, 6, 2361464073, 36858523, 25.135495, 2095674, 20.998983, 3602, 14194.148005
22, 22, 11.000000, 6, 615875348, 9630746, 23.199216, 550571, 19.070569, 941, 2141.833106
22, 22, 11.000000, 6, 1960899762, 30663730, 24.870030, 1737829, 20.728855, 2997, 12575.886240
22, 22, 11.000000, 6, 1029447301, 16107831, 23.941259, 913675, 19.801322, 1574, 6320.987857
22, 22, 11.000000, 6, 460498482, 7205058, 22.780579, 409260, 18.642658, 704, 1580.863449
22, 22, 11.000000, 6, 1091353642, 17060081, 24.024121, 967455, 19.883835, 1667, 3930.355974
22, 22, 11.000000, 6, 484592602, 7593175, 22.856272, 431575, 18.719252, 742, 2895.249506
22, 22, 11.000000, 6, 316606315, 4950184, 22.239051, 280166, 18.095922, 483, 1121.715824
22, 22, 11.000000, 6, 2518265939, 39326313, 25.228992, 2238081, 21.093831, 3844, 42352.643161
22, 22, 11.000000, 6, 264179827, 4132544, 21.978599, 234287, 17.837917, 403, 940.657547
22, 22, 11.000000, 6, 708694723, 11059523, 23.398786, 629775, 19.264477, 1081, 2562.576591
22, 22, 11.000000, 6, 1745775870, 27298817, 24.702335, 1546309, 20.560397, 2668, 6104.324807
22, 22, 11.000000, 6, 122628282, 1909828, 20.865011, 108724, 16.730311, 186, 1530.715648
22, 22, 11.000000, 6, 723413994, 11292549, 23.428868, 642025, 19.292270, 1103, 3743.689309
22, 22, 11.000000, 6, 886922977, 13882120, 23.726725, 785858, 19.583909, 1356, 19514.247044
22, 22, 11.000000, 6, 192721439, 2992240, 21.512794, 171399, 17.386999, 292, 3014.548329
22, 22, 11.000000, 6, 646052531, 10113446, 23.269771, 572824, 19.127732, 988, 4064.763785
22, 22, 11.000000, 6, 33348816, 522737, 18.995726, 29876, 14.866699, 51, 117.534515
22, 22, 11.000000, 6, 1917494335, 29986058, 24.837789, 1701252, 20.698165, 2931, 6720.891506
22, 22, 11.000000, 6, 427456827, 6705069, 22.676821, 379092, 18.532188, 655, 3340.078388
22, 22, 11.000000, 6, 420899192, 6571195, 22.647724, 374591, 18.514957, 642, 1462.504917
